CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
2,0,1,1,7,7,0
0,0,0,0,4,4,0
26,0,26,0,8,25,1
4,0,4,0,22,65,0
5,0,4,1,7,7,0
114,0,114,0,29,42,1
0,0,0,0,0,0,0
3,0,2,1,7,7,0
1,1,0,1,2,3,0
6,0,5,1,24,78,0
3,0,2,1,7,7,0
0,0,0,0,22,65,0
9,0,9,0,6,30,1
0,0,0,0,2,8,0
4,0,6,1,6,19,0
4,1,1,3,15,15,0
1,0,1,0,1,1,0
3,0,3,0,1,1,0
0,0,0,0,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
4,0,2,3,5,7,1
13,3,4,10,16,22,1
3,1,0,3,1,3,1
6,2,2,5,9,15,1
3,3,2,3,9,9,0
4,1,1,3,18,18,1
2,0,0,2,5,8,0
3,0,1,2,1,24,0
2,0,2,0,0,0,0
2,0,2,0,5,9,0
0,0,0,0,0,0,0
1,0,1,0,5,7,0
3,1,2,1,6,9,0
120,1,0,120,8,218,0
4,1,0,4,3,19,1
15,3,1,15,5,25,1
1,2,1,2,1,1,0
7,1,0,7,5,15,0
9,2,0,10,1,9,0
2,1,2,1,1,1,0
13,2,2,11,7,38,0
3,2,1,2,1,5,0
6,3,0,7,4,12,0
1,1,1,1,1,1,0
1,1,1,1,2,2,1
8,2,2,6,5,20,0
1,1,1,1,1,1,0
7,2,3,4,3,9,1
0,0,0,0,1,1,0
32,4,3,29,52,167,1
0,0,2,0,0,0,0
1,1,1,1,4,4,0
55,28,5,51,74,141,1
51,11,44,41,57,130,1
1,1,1,1,27,49,0
5,1,1,4,22,23,0
5,1,1,4,14,15,0
4,0,1,3,9,10,0
5,1,1,4,41,42,0
4,0,1,3,17,18,0
4,0,1,3,16,17,0
4,0,1,3,8,9,0
7,0,5,2,18,19,1
5,0,3,2,8,9,0
5,1,1,4,20,21,0
3,0,1,2,6,7,0
8,1,5,3,19,41,0
4,0,2,2,8,9,0
5,1,2,3,25,52,0
4,0,2,2,9,10,0
6,0,3,3,16,17,0
4,0,2,2,8,9,0
4,0,2,2,8,9,0
5,1,1,4,20,21,0
11,0,13,0,9,9,0
4,1,1,3,16,17,0
4,0,1,3,14,15,0
4,0,2,2,8,9,1
5,1,2,3,22,23,0
3,0,1,2,10,14,0
4,0,2,2,10,11,0
0,0,0,0,4,4,0
4,0,2,2,12,18,0
4,0,2,2,8,9,0
5,1,1,4,16,17,0
5,1,1,4,16,17,0
4,0,2,2,8,9,0
4,0,2,2,8,9,0
4,0,1,3,8,9,0
4,0,2,2,10,11,0
4,0,2,2,8,9,0
4,0,2,2,14,15,0
5,0,3,2,6,7,0
3,0,1,2,6,7,0
2,0,1,1,10,10,0
7,1,4,3,11,15,0
6,1,3,3,92,98,1
5,1,2,3,11,15,0
3,0,2,1,12,12,0
4,0,2,2,8,9,0
4,0,1,3,16,17,0
4,0,1,3,8,9,0
7,1,3,4,34,37,0
6,0,3,3,10,15,0
6,0,3,3,12,13,0
10,2,5,5,32,56,0
5,1,1,4,14,15,0
4,0,2,2,8,11,0
4,0,2,2,14,15,0
5,0,3,2,8,11,0
6,0,3,3,10,15,0
4,0,2,2,8,9,0
5,1,2,3,14,20,0
4,0,2,2,6,7,0
4,0,2,2,8,9,0
4,0,2,2,8,11,0
6,1,2,4,18,33,0
7,1,4,3,21,43,0
4,0,2,2,9,10,0
5,1,1,4,32,33,0
5,1,1,4,22,23,0
3,0,1,2,9,13,0
6,2,1,5,18,19,0
4,0,2,2,10,11,0
1,0,1,0,2,2,0
5,0,3,2,11,16,0
5,0,3,2,11,14,0
7,0,3,4,12,15,0
13,2,5,9,58,107,0
3,0,0,3,8,9,0
10,1,7,3,21,43,0
4,0,1,3,13,14,0
1,0,1,0,2,2,0
6,0,3,3,9,18,1
5,0,2,3,17,18,0
4,0,2,2,8,9,0
4,0,2,2,8,9,0
3,0,1,2,7,8,0
4,0,1,3,10,11,0
4,0,2,2,8,11,0
5,0,3,2,8,11,0
4,0,2,2,8,11,0
6,1,3,3,44,45,0
6,0,4,2,8,10,0
4,0,2,2,8,10,0
8,1,3,5,20,34,0
3,0,1,2,10,14,0
16,0,22,0,11,11,0
13,1,4,9,5,23,0
124,0,124,0,0,0,0
4,2,1,3,8,10,0
4,0,2,2,8,9,0
4,0,2,2,8,11,0
4,0,2,2,9,10,0
1,0,1,0,0,0,0
8,1,6,3,33,41,0
5,0,3,3,11,12,0
5,2,1,4,22,54,0
11,3,3,8,35,90,0
3,0,2,1,1,1,0
3,1,2,2,7,19,0
7,3,2,6,11,24,0
4,0,2,2,8,11,0
4,0,2,2,16,17,0
3,0,0,3,8,9,0
4,0,1,3,9,10,0
4,1,0,4,20,21,0
3,0,1,2,8,9,0
4,0,1,3,18,19,0
5,0,1,4,15,16,0
4,0,1,3,9,10,0
4,0,2,2,9,13,0
5,1,1,4,20,21,0
5,0,2,3,14,19,0
6,1,2,4,21,29,0
4,0,2,2,10,11,0
4,0,2,2,8,12,0
5,1,1,4,59,60,0
5,1,1,4,35,36,0
4,0,2,2,9,10,0
8,0,6,2,19,32,0
4,0,1,3,8,9,0
6,0,4,2,7,10,0
4,0,2,2,8,9,0
5,0,3,2,8,11,0
5,1,1,4,36,37,0
6,1,3,3,26,27,0
5,1,2,3,34,35,0
4,0,2,2,8,11,0
6,1,3,3,44,47,0
6,0,2,4,8,10,0
6,4,3,4,26,33,0
3,1,1,2,13,22,0
4,1,1,3,12,22,1
4,2,3,2,14,19,1
2,1,2,1,9,13,0
10,2,4,7,31,48,1
6,2,2,6,21,26,1
4,2,2,3,18,19,0
2,1,2,1,7,9,0
2,1,2,1,7,7,0
0,0,0,0,0,0,0
2,1,2,1,6,6,0
2,1,2,1,7,7,0
1,1,1,1,3,3,0
3,0,1,3,5,5,0
4,0,2,3,5,5,0
2,1,2,1,7,7,0
2,1,2,1,8,8,1
3,1,2,2,9,18,0
2,1,2,1,7,7,0
2,1,2,1,8,8,1
2,1,1,2,7,7,0
3,1,2,2,8,8,0
1,1,1,1,5,5,0
2,2,2,2,6,6,0
5,1,2,4,3,3,0
2,1,1,3,5,5,0
2,1,2,1,7,7,0
3,1,2,2,7,7,0
2,0,2,0,3,3,0
2,1,2,1,6,6,0
2,1,2,1,6,6,0
41,1,17,35,7,33,1
9,2,3,7,19,23,0
5,2,2,5,16,18,0
4,2,2,3,6,8,0
2,1,2,1,6,6,0
2,1,1,2,8,8,0
2,1,2,1,8,8,0
2,1,2,1,7,7,0
0,1,0,1,3,3,0
18,4,5,14,22,84,1
6,2,4,2,41,41,0
4,1,2,2,5,12,0
2,1,1,2,6,10,1
0,0,0,0,0,0,0
4,1,3,1,19,19,1
2,1,1,1,15,18,0
2,1,1,1,15,18,0
4,2,1,3,6,7,1
2,2,1,2,3,8,0
3,1,2,1,38,40,0
6,5,3,5,21,41,1
19,9,3,18,45,61,0
27,12,2,25,23,44,1
3,1,2,1,4,6,0
6,0,6,0,9,19,0
0,0,1,0,4,4,0
2,0,2,0,1,3,0
3,0,3,0,27,78,0
3,1,2,1,13,26,0
3,0,3,0,2,2,0
0,0,0,0,0,0,0
2,0,1,1,2,21,0
2,0,2,0,4,4,0
2,0,0,2,2,13,0
15,5,0,15,6,86,0
1,2,2,2,3,6,0
1,1,2,1,1,1,0
2,3,1,3,5,33,0
1,0,1,0,2,2,0
2,4,5,4,7,7,0
9,10,3,13,17,79,0
2,1,1,1,3,29,0
2,0,5,0,1,1,0
6,2,4,3,11,67,0
7,3,3,6,8,14,0
1,0,2,0,7,22,0
4,1,5,1,6,6,0
4,3,3,3,9,26,0
15,8,7,12,11,51,0
3,0,7,0,6,39,1
30,10,9,24,15,127,0
1,2,2,2,4,8,0
1,1,4,1,1,1,0
0,0,2,0,4,4,0
7,1,6,1,6,48,0
5,1,4,2,5,8,0
0,2,0,2,4,4,0
15,5,12,5,28,80,0
0,0,0,0,0,0,0
5,1,1,4,1,15,0
9,5,2,7,9,53,0
9,0,6,3,1,3,0
5,1,3,2,9,29,0
3,0,3,0,3,4,0
10,3,5,6,4,23,0
5,2,2,3,7,30,1
3,2,4,2,4,4,0
4,2,2,2,5,20,0
6,0,6,0,1,1,0
4,1,1,3,6,26,0
0,0,0,0,0,0,0
6,1,2,4,6,13,0
7,2,2,5,5,27,0
4,0,6,0,1,1,0
3,2,1,2,2,14,0
5,0,4,1,2,6,0
6,0,4,2,0,0,0
7,3,2,6,1,9,0
6,2,1,5,4,12,1
7,2,5,2,10,48,0
3,0,1,2,0,0,0
4,0,4,0,47,154,0
32,0,32,0,17,24,0
0,0,0,0,9,13,0
2,0,1,1,7,7,0
0,0,0,0,3,24,1
0,0,0,0,4,4,0
41,0,41,0,8,25,1
0,0,0,0,5,128,0
3,0,3,0,2,5,0
4,0,4,0,22,65,0
5,0,4,1,7,7,0
154,0,154,0,29,42,0
0,0,0,0,0,0,0
3,0,2,1,7,7,0
1,0,1,0,22,22,1
2,1,0,2,2,3,0
6,0,5,1,24,78,1
3,0,2,1,7,7,0
0,0,0,0,22,65,0
14,0,14,0,6,30,1
0,0,0,0,3,5,0
8,1,3,5,2,8,1
7,0,2,5,12,20,1
4,2,0,5,30,40,0
6,2,1,6,31,33,0
6,0,5,1,2,4,0
5,2,1,5,14,14,0
7,2,3,5,26,28,1
9,2,5,5,8,10,0
6,0,2,4,7,10,0
13,4,8,6,10,28,0
6,2,2,5,12,12,0
7,2,2,6,16,20,0
6,0,0,6,8,126,0
13,3,7,7,11,15,0
6,1,5,1,6,14,0
5,0,4,1,8,10,0
9,0,1,8,1,13,0
1,0,1,0,2,2,0
4,0,3,1,4,4,0
21,2,25,4,19,21,0
6,1,18,1,1,1,0
14,1,15,1,2,2,0
3,0,3,0,0,0,0
10,0,6,4,6,10,0
10,2,7,5,11,23,1
6,2,1,6,14,15,0
6,2,1,6,14,15,0
7,2,1,6,7,13,1
2,1,2,1,2,2,0
6,3,1,5,10,17,0
0,0,0,0,2,8,1
4,0,6,1,6,19,1
4,1,1,3,15,15,1
1,0,1,0,1,1,1
3,0,3,0,1,1,1
0,0,0,0,0,0,1
1,0,1,0,0,0,1
1,0,1,0,0,0,0
1,0,1,0,0,0,1
4,0,2,3,5,7,1
13,3,4,10,16,22,1
3,1,0,3,1,3,1
6,2,2,5,9,15,1
3,3,2,3,9,9,1
4,1,1,3,18,18,1
2,0,0,2,5,8,1
3,0,1,2,1,24,0
2,0,2,0,0,0,1
2,0,2,0,5,9,1
0,0,0,0,0,0,1
1,0,1,0,5,7,1
3,1,2,1,6,9,1
127,1,0,127,8,218,1
4,1,0,4,3,19,1
15,3,1,15,5,25,1
1,2,1,2,1,1,0
7,1,0,7,5,15,1
9,2,0,10,1,9,1
2,1,2,1,1,1,0
13,2,2,11,7,38,1
3,2,1,2,1,5,0
6,3,0,7,4,12,0
1,1,1,1,1,1,0
1,1,1,1,2,2,0
8,2,2,6,5,20,1
1,1,1,1,1,1,0
7,2,3,4,3,9,0
0,0,0,0,1,1,0
14,6,5,16,5,16,1
6,2,2,6,1,2,0
4,2,3,2,6,15,0
33,4,3,30,52,167,1
14,4,1,14,4,6,0
0,0,2,0,0,0,0
1,1,1,1,4,4,0
14,4,1,14,4,7,1
58,31,5,55,74,141,1
10,4,1,10,5,7,0
16,6,2,16,7,7,0
60,12,44,49,57,130,1
1,1,1,1,27,49,1
7,1,1,6,13,23,1
5,1,1,4,22,23,1
5,1,1,4,14,15,1
4,0,1,3,9,10,1
5,1,1,4,41,42,1
4,0,1,3,17,18,1
4,0,1,3,16,17,1
4,0,1,3,8,9,1
7,0,5,2,18,19,1
5,0,3,2,8,9,1
5,1,1,4,20,21,1
3,0,1,2,6,7,1
8,1,5,3,19,41,1
4,0,2,2,8,9,1
5,1,2,3,25,52,1
4,0,2,2,9,10,1
6,0,3,3,16,17,1
4,0,2,2,8,9,1
4,0,2,2,8,9,1
5,1,1,4,20,21,1
11,0,13,0,9,9,0
4,1,1,3,16,17,1
4,0,1,3,14,15,1
4,0,2,2,8,9,1
6,1,3,3,22,23,1
10,1,6,4,27,28,1
4,0,2,2,10,14,1
4,0,2,2,10,11,1
0,0,0,0,4,4,1
4,0,2,2,12,18,1
4,0,2,2,8,9,1
5,1,1,4,16,17,1
5,1,1,4,16,17,1
4,0,2,2,8,9,1
4,0,2,2,8,9,1
4,0,1,3,8,9,1
4,0,2,2,10,11,1
4,0,2,2,8,9,1
4,0,2,2,14,15,1
2,0,2,0,2,2,1
3,0,1,2,8,14,1
1,0,1,0,2,2,1
1,0,1,0,2,2,1
5,0,3,2,6,7,1
3,0,1,2,6,7,1
8,0,6,2,7,8,1
27,7,2,25,19,49,1
2,0,1,1,10,10,1
7,1,4,3,11,15,1
6,1,3,3,92,98,1
5,1,2,3,11,15,1
3,0,2,1,12,12,1
4,0,2,2,8,9,1
4,0,1,3,16,17,1
4,0,1,3,8,9,1
7,1,3,4,34,37,1
6,0,3,3,10,15,1
6,0,3,3,12,13,1
10,2,5,5,32,56,1
5,1,1,4,14,15,1
4,0,2,2,8,11,1
5,0,2,3,7,9,1
4,0,2,2,14,15,1
5,0,3,2,8,11,1
6,0,3,3,10,15,1
4,0,2,2,8,9,1
1,0,1,0,1,1,1
5,1,2,3,14,20,1
4,0,2,2,6,7,1
4,0,2,2,8,9,1
4,0,2,2,8,11,1
6,1,2,4,18,33,1
7,1,4,3,21,43,1
4,0,2,2,9,10,1
5,1,1,4,32,33,1
5,1,1,4,22,23,1
3,0,1,2,9,13,1
6,2,1,5,18,19,1
4,0,2,2,10,11,1
1,0,1,0,2,2,0
5,0,3,2,11,16,1
5,0,3,2,11,14,1
7,0,3,4,12,15,1
13,2,5,9,58,107,1
3,0,0,3,8,9,1
10,1,7,3,21,43,1
10,0,7,4,11,17,1
4,0,1,3,13,14,1
1,0,1,0,2,2,0
4,0,2,2,13,26,1
6,0,3,3,9,18,1
5,0,2,3,17,18,1
4,0,2,2,8,9,1
4,0,2,2,8,9,1
3,0,1,2,7,8,1
4,0,1,3,10,11,1
4,0,2,2,8,11,1
5,0,3,2,8,11,1
4,0,2,2,8,11,1
6,1,3,3,44,45,1
6,0,4,2,8,10,1
4,0,2,2,8,10,1
8,1,3,5,20,34,1
3,0,1,2,10,14,1
19,0,26,0,11,11,1
13,1,4,9,5,23,1
140,0,140,0,0,0,0
4,2,1,3,8,10,1
4,0,2,2,8,9,1
4,0,2,2,8,11,1
4,0,2,2,9,10,1
1,0,1,0,0,0,0
8,1,6,3,33,41,1
5,0,3,3,11,12,1
5,2,1,4,22,54,1
11,3,3,8,35,90,1
3,0,2,1,1,1,1
3,1,2,2,7,19,1
7,3,2,6,11,24,1
4,0,2,2,8,11,1
4,0,2,2,16,17,1
3,0,0,3,8,9,1
4,0,1,3,9,10,1
4,1,0,4,20,21,1
3,0,1,2,8,9,1
4,0,1,3,18,19,1
5,0,1,4,15,16,1
4,0,1,3,9,10,1
4,0,2,2,9,13,1
5,1,1,4,20,21,1
5,0,2,3,14,19,1
6,1,2,4,21,29,1
5,1,1,5,1,7,1
4,0,2,2,10,11,1
4,0,2,2,8,12,1
5,1,1,4,35,36,1
9,2,2,7,10,20,1
5,1,1,4,59,60,1
5,1,1,4,35,36,1
4,0,2,2,9,10,1
8,0,6,2,19,32,1
4,0,1,3,8,9,1
7,0,5,2,7,10,1
4,0,2,2,8,9,1
5,0,3,2,8,11,1
5,1,1,4,36,37,1
1,0,1,0,1,1,1
6,1,3,3,26,27,1
5,1,2,3,34,35,1
4,0,2,2,8,11,1
6,1,3,3,44,47,1
6,0,2,4,8,10,1
3,2,1,2,24,90,1
6,4,3,4,26,33,1
3,1,1,2,13,22,1
4,1,1,3,12,22,1
4,2,3,2,14,19,1
2,1,2,1,9,13,1
10,2,4,7,31,48,1
6,2,2,6,21,26,1
4,2,2,3,18,19,1
2,1,2,1,7,9,1
2,1,2,1,7,7,1
0,0,0,0,0,0,0
2,1,2,1,6,6,1
2,1,2,1,7,7,1
1,1,1,1,3,3,1
3,0,1,3,5,5,1
4,0,2,3,5,5,1
2,1,2,1,7,7,1
2,1,2,1,8,8,1
3,1,2,2,9,18,1
2,1,2,1,7,7,1
2,1,2,1,8,8,1
2,1,1,2,7,7,1
3,1,2,2,8,8,1
1,1,1,1,5,5,1
2,2,2,2,6,6,1
5,1,2,4,3,3,1
2,1,1,3,5,5,1
2,1,2,1,7,7,1
3,1,2,2,7,7,1
2,0,2,0,3,3,0
2,1,2,1,6,6,1
2,1,2,1,6,6,1
41,1,17,35,7,33,1
9,2,3,7,19,23,1
5,2,2,5,16,18,1
4,2,2,3,6,8,1
2,1,2,1,6,6,1
3,1,2,2,8,8,1
2,1,2,1,8,8,1
2,1,2,1,7,7,1
0,1,0,1,3,3,1
0,0,0,0,84,84,1
14,4,1,13,44,73,0
3,2,0,3,79,91,0
2,0,2,0,8,22,0
3,0,10,0,10,10,0
18,4,5,14,22,84,1
6,2,4,2,41,41,1
3,0,3,1,3,5,0
4,1,2,3,14,25,0
4,1,2,2,5,12,1
2,1,1,2,6,10,0
0,0,0,0,0,0,0
6,1,5,1,19,19,1
2,1,1,1,15,18,0
2,1,1,1,15,18,1
4,2,1,3,6,7,1
3,2,2,2,3,8,1
7,6,2,7,11,12,1
4,2,4,2,7,8,0
3,1,2,1,38,40,0
5,1,4,1,12,22,1
7,5,4,5,21,41,1
6,1,9,1,16,19,0
1,0,1,0,1,1,0
7,6,3,6,11,12,1
26,10,6,22,45,61,1
8,2,8,2,2,2,1
6,3,4,4,10,10,0
29,12,4,25,23,44,1
2,1,1,1,1,8,0
3,1,2,1,4,6,0
6,0,6,0,9,19,1
1,0,2,0,4,4,1
2,0,2,0,1,3,0
3,0,3,0,27,78,1
3,1,2,1,13,26,0
3,0,3,0,2,2,0
0,0,0,0,0,0,0
2,0,1,1,2,21,0
2,0,2,0,4,4,0
2,0,0,2,2,13,0
15,5,0,15,6,86,0
1,2,2,2,3,6,0
1,1,2,1,1,1,0
2,3,1,3,5,33,0
1,0,1,0,2,2,0
2,4,5,4,7,7,0
9,10,3,13,17,79,0
2,1,1,1,3,29,0
2,0,5,0,1,1,0
6,2,4,3,11,67,0
7,3,3,6,8,14,0
1,0,2,0,7,22,0
4,1,5,1,6,6,0
4,3,3,3,9,26,0
15,8,7,12,11,51,0
3,0,7,0,6,39,0
31,10,10,24,15,127,0
1,2,2,2,4,8,0
1,1,4,1,1,1,0
0,0,2,0,4,4,0
7,1,6,1,6,48,1
5,1,4,2,5,8,0
0,2,0,2,4,4,0
15,5,12,5,28,80,0
0,0,0,0,0,0,0
5,1,1,4,1,15,0
9,5,2,7,9,53,0
9,0,6,3,1,3,0
5,1,3,2,9,29,0
3,0,3,0,3,4,0
10,3,5,6,4,23,0
5,2,2,3,7,30,0
3,2,4,2,4,4,0
4,2,2,2,5,20,0
6,0,6,0,1,1,0
4,1,1,3,6,26,0
0,0,0,0,0,0,0
6,1,2,4,6,13,1
7,2,2,5,5,27,0
4,0,6,0,1,1,0
3,2,1,2,2,14,0
5,0,4,1,2,6,1
6,0,4,2,0,0,0
7,3,2,6,1,9,0
6,2,1,5,4,12,0
7,2,5,2,10,48,0
3,0,1,2,0,0,0
4,0,4,0,47,154,0
34,0,34,0,17,24,0
0,0,0,0,9,13,0
2,0,1,1,7,7,0
0,0,0,0,3,24,0
3,0,0,3,1,4,0
0,0,0,0,4,4,0
63,0,63,0,8,25,0
1,0,1,0,5,128,0
3,0,3,0,2,5,0
4,0,4,0,22,65,0
5,0,4,1,7,7,0
184,0,184,0,29,42,1
0,0,0,0,0,0,0
3,0,2,1,7,7,0
1,0,1,0,22,22,0
3,1,1,2,2,3,0
8,0,7,1,24,78,0
3,0,2,1,7,7,0
0,0,0,0,22,65,0
15,0,15,0,6,30,1
0,0,0,0,3,5,0
9,1,3,6,2,8,1
7,0,2,5,12,20,1
8,3,2,7,30,40,1
8,2,3,6,10,10,1
7,2,3,5,31,33,1
5,2,0,6,31,33,1
6,0,5,1,2,4,1
5,2,1,5,14,14,1
7,2,3,5,26,28,1
10,2,6,5,8,10,1
6,0,2,4,7,10,1
14,4,9,6,10,28,1
7,2,3,5,12,12,1
8,2,3,6,16,20,1
6,0,0,6,8,126,1
15,3,9,7,11,15,1
6,1,5,1,6,14,1
6,0,5,1,8,10,1
9,0,1,8,1,13,1
1,0,1,0,2,2,1
4,0,3,1,4,4,1
26,2,30,4,19,21,1
6,1,20,1,1,1,1
16,1,17,1,2,2,1
3,0,3,0,0,0,1
12,0,8,4,6,10,1
11,2,8,5,11,23,1
6,2,1,6,14,15,1
6,2,1,6,14,15,1
6,2,1,6,7,13,1
4,1,4,1,2,2,1
6,3,1,5,10,17,1
0,0,0,0,2,8,0
7,0,9,1,6,19,0
0,0,0,0,0,0,0
3,1,1,2,15,26,0
3,1,2,1,4,10,0
10,2,1,10,15,15,0
1,0,1,0,1,1,0
7,0,7,0,1,1,0
3,0,3,0,0,0,0
2,0,0,2,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
5,1,2,3,4,6,0
12,4,2,11,9,17,1
13,3,4,9,22,54,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
13,0,8,7,5,7,1
12,3,5,11,16,22,0
8,3,0,8,1,3,0
1,0,1,0,0,0,0
9,2,5,6,9,15,1
3,6,2,6,9,9,0
5,1,1,5,18,18,1
2,0,0,2,5,8,1
8,2,4,5,8,14,0
3,0,3,0,0,0,0
4,0,2,2,0,0,0
6,0,6,0,5,9,1
2,0,2,0,0,0,0
9,1,4,6,6,173,1
0,0,0,0,2,2,0
2,0,2,0,0,0,0
1,0,1,0,5,7,0
5,1,4,1,6,9,1
130,2,0,130,8,218,1
4,1,0,4,3,19,0
7,1,0,7,5,15,0
9,1,0,9,1,9,1
2,1,2,1,1,1,0
13,3,2,11,7,38,1
3,2,1,2,1,5,0
6,3,0,7,4,12,1
1,1,1,1,1,1,0
1,1,1,1,2,2,1
6,3,1,5,5,20,1
1,1,1,1,1,1,0
6,2,2,4,3,9,0
0,0,0,0,1,1,0
16,6,6,18,5,16,0
11,4,2,10,3,21,1
6,2,2,6,1,2,1
2,2,0,2,6,15,0
4,2,3,2,7,15,0
35,4,3,32,52,167,1
14,4,1,14,4,6,1
0,0,2,0,0,0,0
1,1,1,1,4,4,0
12,4,1,13,4,6,1
14,4,1,14,4,7,1
55,28,5,52,74,141,1
10,4,1,10,5,7,1
17,6,3,16,7,7,1
61,15,58,52,57,130,1
1,1,1,1,27,49,1
10,2,3,7,13,23,1
7,2,1,6,22,23,1
7,2,1,6,14,15,1
5,1,1,4,9,10,1
7,2,1,6,41,42,1
5,1,1,4,17,18,1
5,1,1,4,16,17,1
5,1,1,4,8,9,1
7,1,4,3,18,19,1
6,1,3,3,8,9,1
7,2,1,6,20,21,1
3,1,1,3,6,7,1
9,2,5,4,19,41,1
5,1,2,3,8,9,1
6,2,2,4,25,52,1
5,1,2,3,9,10,1
6,1,2,4,16,17,1
5,1,2,3,8,9,1
5,1,2,3,8,9,1
7,2,1,6,20,21,1
11,0,13,0,9,9,0
6,2,1,5,16,17,1
5,1,1,4,14,15,1
5,1,2,3,8,9,1
7,2,3,4,22,23,1
15,2,9,6,27,28,1
6,1,3,3,10,14,1
5,1,2,3,10,11,1
0,1,0,1,4,4,1
5,1,2,3,12,18,1
5,1,2,3,8,9,1
7,2,1,6,16,17,1
7,2,1,6,16,17,1
5,1,2,3,8,9,1
5,1,2,3,8,9,1
5,1,1,4,8,9,1
5,1,2,3,10,11,1
5,1,2,3,8,9,1
5,1,2,3,14,15,1
9,1,4,6,2,2,1
5,1,2,3,8,14,1
1,1,1,1,2,2,0
1,1,1,1,2,2,0
5,1,3,3,6,7,1
3,1,1,3,6,7,1
10,1,8,3,7,8,1
28,7,2,26,19,49,1
3,1,1,2,10,10,0
8,2,4,4,11,15,1
7,2,3,4,92,98,1
6,2,2,4,11,15,1
4,1,2,2,12,12,1
4,1,1,3,7,8,1
5,1,2,3,8,9,1
5,1,1,4,16,17,1
5,1,1,4,8,9,1
8,2,3,5,34,37,1
7,1,3,4,10,15,1
7,1,3,4,12,13,1
15,4,7,8,32,56,1
7,2,1,6,14,15,1
5,1,2,3,8,11,1
6,1,2,4,7,9,1
5,1,2,3,14,15,1
6,1,3,3,8,11,1
7,1,3,4,10,15,1
5,1,2,3,8,9,1
1,1,1,1,1,1,1
6,2,2,4,14,20,1
4,1,2,3,6,7,1
5,1,2,3,8,9,1
5,1,2,3,8,11,1
5,2,2,3,18,33,1
9,2,5,4,21,43,1
5,1,2,3,9,10,1
7,2,1,6,32,33,1
7,2,1,6,22,23,1
4,1,1,3,9,13,0
8,3,1,7,18,19,1
5,1,2,3,10,11,1
1,0,1,0,2,2,0
6,1,3,3,11,16,1
5,1,3,2,11,14,1
7,1,3,4,12,15,1
14,3,5,10,58,107,1
7,1,4,3,16,17,1
6,1,2,4,6,7,1
4,1,0,4,8,9,1
10,2,6,4,21,43,1
15,1,10,6,11,17,1
5,1,1,4,13,14,1
1,0,1,0,2,2,0
5,1,2,3,13,26,1
7,1,3,4,9,18,1
6,1,2,4,17,18,1
5,1,2,3,8,9,1
5,1,2,3,8,9,1
3,1,1,3,7,8,1
5,1,1,4,10,11,1
5,1,2,3,8,11,1
6,1,3,3,8,11,1
5,1,2,3,8,11,1
7,2,3,4,44,45,1
7,1,4,3,8,10,1
5,1,2,3,8,10,1
8,2,3,5,20,34,1
4,1,1,3,10,14,1
18,1,22,1,11,11,1
16,2,4,12,5,23,1
147,0,147,0,0,0,0
157,1,210,3,25,47,1
0,0,0,0,8,10,0
5,1,2,3,8,9,1
5,1,2,3,8,11,1
5,1,2,3,9,10,0
1,0,1,0,0,0,0
8,2,5,4,33,41,1
6,1,3,4,11,12,1
3,3,1,3,22,54,0
10,5,2,8,35,90,1
3,1,1,2,1,1,0
3,1,1,2,7,19,0
6,3,1,5,11,24,0
5,1,2,3,8,11,1
5,1,2,3,16,17,1
4,1,0,4,8,9,1
5,1,1,4,9,10,1
6,2,0,6,20,21,1
4,1,1,3,8,9,1
5,1,1,4,18,19,1
6,1,1,5,15,16,1
5,1,1,4,9,10,1
18,2,2,16,9,13,1
7,2,1,6,20,21,1
6,1,2,4,14,19,1
8,2,2,6,21,29,1
7,2,1,7,1,7,1
5,1,2,3,10,11,1
5,1,2,3,8,12,1
7,2,1,6,35,36,1
11,3,4,7,10,20,1
7,2,1,6,59,60,1
7,2,1,6,35,36,1
5,1,2,3,9,10,1
14,2,11,5,19,32,1
5,1,1,4,8,9,1
8,1,5,3,7,10,1
5,1,2,3,8,9,1
6,1,3,3,8,11,1
7,2,1,6,36,37,1
1,1,1,1,1,1,1
7,2,3,4,26,27,1
7,2,3,4,34,35,1
5,1,2,3,8,11,1
8,2,3,5,44,47,1
7,1,2,5,8,10,1
3,1,1,3,6,7,1
3,3,1,3,24,90,0
5,4,3,4,26,33,1
4,3,1,4,13,22,1
7,2,2,6,12,22,1
4,2,3,2,14,19,1
2,2,2,2,9,13,0
12,3,4,9,31,48,1
3,1,2,3,2,2,0
2,2,1,4,4,4,0
2,2,2,2,4,4,0
3,2,2,3,4,4,0
2,2,2,2,4,4,0
13,3,7,8,21,26,1
3,1,2,3,2,2,0
7,2,3,6,12,34,1
2,1,1,3,1,3,0
2,1,1,3,1,3,0
6,3,2,5,18,19,1
3,2,2,2,7,9,0
2,2,2,2,7,7,0
0,0,0,0,0,0,0
1,1,1,1,0,0,0
1,1,1,1,0,0,0
2,2,2,2,6,6,0
2,2,2,2,7,7,0
2,2,1,3,5,19,0
4,2,1,4,3,3,1
4,1,1,4,5,5,0
5,1,2,4,5,5,0
2,2,2,2,7,7,1
